,pcd7,Large User,Total households,Population aged 65+,Females,Females aged 5-9,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 5-9,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,PC_Area,Target,Mean Income,Median Income,Mode Income,Lower Quartile
3581,W92NA,0,5,0,5,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,W,0,52000,44861.11111,32500,28108.10811
3582,W92NB,0,39,6,40,2,0,3,2,0,1,0,0,0,0,42,1,0,3,1,1,1,0,0,0,0,5,23,7,9,25,4,W,0,67000,59819.00452,110000,38733.03167
3583,W92ND,0,30,6,31,2,1,3,1,0,1,0,0,0,0,29,1,0,3,1,1,1,0,0,0,0,4,16,6,5,16,4,W,0,63900,56860.46512,110000,36703.2967
3584,W92NE,0,40,9,43,2,1,6,1,1,1,0,2,0,0,33,3,0,3,1,2,0,0,0,0,0,7,22,6,3,19,5,W,0,66400,59326.08696,110000,38636.36364
3585,W92NF,0,30,5,34,2,1,3,1,0,1,0,0,0,0,32,1,0,2,1,1,0,0,0,0,0,5,18,6,6,20,3,W,0,66600,59529.41176,110000,38538.0117
3586,W92NG,0,30,2,34,1,0,0,0,0,0,0,0,0,0,37,1,1,2,1,0,0,0,0,0,0,8,19,6,4,25,5,W,0,66200,59075.14451,110000,38607.95455
3587,W92NH,0,5,1,8,1,0,1,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,4,1,0,4,3,W,0,77000,70833.33333,110000,47222.22222
3588,W92NP,0,57,7,49,3,1,4,1,1,0,0,1,0,0,53,2,2,3,0,0,1,0,0,0,0,9,23,10,6,31,11,W,0,58900,51705.20231,42500,32953.36788
3589,W92NQ,0,30,2,32,1,0,0,0,0,0,0,0,0,0,36,1,1,2,1,0,0,0,0,0,0,7,18,6,4,24,5,W,0,63000,55769.23077,110000,35597.82609
3590,W92NR,0,33,6,34,2,1,3,1,0,1,0,0,0,0,33,1,0,3,1,1,1,0,0,0,0,5,19,5,6,20,3,W,0,53400,46850.22026,32500,29592.27468
3591,W92NS,0,34,4,33,2,1,1,0,0,0,0,0,0,0,37,1,2,3,0,0,1,0,0,0,0,6,17,7,3,21,9,W,0,55500,48782.05128,32500,31097.56098
3592,W92NT,0,41,14,49,4,2,8,1,1,2,1,0,1,0,43,1,3,6,0,1,0,2,0,0,0,8,20,9,4,23,9,W,0,63800,56553.19149,110000,36513.94422
3593,W92NU,0,28,6,44,5,1,4,2,1,0,0,0,0,0,40,2,1,2,1,0,0,0,0,0,0,10,18,7,6,21,9,W,0,56300,49766.83938,32500,31843.43434
3594,W92PA,0,111,31,95,5,4,15,7,4,0,0,0,0,0,107,7,1,16,7,4,1,1,1,1,0,11,38,26,18,41,25,W,0,46800,40198.26518,22500,24973.60084
3595,W92PB,0,9,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,2,W,0,64600,59769.23077,47500,42890.625
3596,W92PD,0,32,8,28,2,1,5,2,0,1,0,1,0,0,26,1,0,3,2,1,0,0,0,0,0,5,8,8,5,10,7,W,0,67400,60223.46369,110000,39194.44444
3597,W92PF,0,28,9,33,2,1,5,2,0,1,0,1,0,0,37,2,1,4,2,1,0,0,0,0,0,6,10,10,8,14,9,W,0,71400,64161.49068,110000,42843.75
3598,W92PH,0,91,33,96,3,9,15,5,1,0,0,0,0,0,93,7,3,18,6,8,0,1,0,0,0,13,34,31,15,30,23,W,0,64100,56610.67194,110000,36040.14599
3599,W92PP,0,105,22,96,6,5,12,4,3,0,0,0,0,0,106,1,5,10,3,0,1,0,1,0,0,16,34,28,13,45,37,W,0,54100,47279.00552,32500,30088.49558
3600,W92PR,0,88,21,78,4,5,12,1,1,4,1,0,0,0,64,2,2,9,3,3,0,1,0,0,0,12,34,16,8,28,17,W,1,49900,42954.54545,32500,26328.92805
3601,W92PS,0,33,10,35,2,1,6,3,0,1,0,1,0,0,40,2,1,4,2,1,0,0,0,0,0,5,10,12,10,14,10,W,1,69800,62431.69399,110000,40759.1623
3602,W92PT,0,24,6,35,3,2,3,1,0,0,0,0,0,0,35,3,1,3,1,1,0,0,0,0,0,9,11,9,8,10,11,W,0,81700,74912.2807,110000,50284.55285
3603,W92PU,0,87,17,88,6,5,10,3,2,0,0,0,0,0,87,1,4,7,3,0,0,0,0,0,0,12,32,28,10,38,31,W,0,50600,44297.97192,32500,27942.51135
3604,W92PX,0,13,4,14,1,1,2,1,0,0,0,0,0,0,16,1,0,2,1,1,0,0,0,0,0,2,4,5,2,6,5,W,1,70700,63263.88889,110000,41283.78378
3605,W92PY,0,35,6,34,2,1,3,0,0,1,1,0,0,0,37,1,1,3,1,0,0,0,1,0,0,7,14,8,6,18,9,W,0,72000,64723.61809,110000,43096.4467
3606,W92PZ,0,35,8,33,2,2,5,1,0,1,1,0,0,0,27,1,1,3,1,1,0,0,0,0,0,5,15,6,3,13,7,W,0,60700,53118.81188,32500,33049.32735
3607,W92QA,0,20,4,24,2,1,2,0,0,1,0,0,0,0,25,1,1,2,1,0,0,0,0,0,0,6,9,5,4,12,6,W,0,71500,64429.82456,110000,42831.85841
3608,W92QH,0,40,10,37,2,3,5,1,0,1,0,0,0,0,44,3,1,5,1,2,0,1,0,0,0,3,19,8,5,19,12,W,0,58100,50905.34979,32500,32445.65217
3609,W92QJ,0,50,12,40,2,3,5,1,0,1,0,0,0,0,77,3,1,7,2,2,1,1,0,0,0,3,21,9,6,31,30,W,0,55800,48658.89213,32500,31027.39726
3610,W92QN,0,59,6,58,5,2,4,2,0,0,0,0,0,0,64,2,2,2,0,0,0,0,0,0,0,10,28,11,12,40,8,W,0,47400,41484.375,32500,26300.81301
3611,W92QP,0,89,17,72,3,6,10,1,1,1,0,1,0,0,87,5,2,7,1,3,0,1,0,0,0,7,39,13,12,38,25,W,0,52100,45482.52912,32500,28397.53467
3612,W92QR,0,78,15,58,3,5,9,1,1,1,0,1,0,0,66,4,1,6,1,3,0,1,0,0,0,6,30,10,8,30,18,W,0,49400,43341.88034,32500,27451.14007
3613,W92QS,0,65,7,63,3,1,3,1,1,0,0,0,0,0,71,2,2,4,1,0,1,0,0,0,0,11,33,13,12,41,12,W,0,49600,43143.15353,32500,27173.48928
3614,W92QU,0,46,4,43,2,1,2,1,0,0,0,0,0,0,49,2,1,2,0,0,1,0,0,0,0,9,22,8,8,29,8,W,0,48800,42808.02292,32500,27216.21622
3615,W92QW,0,47,2,39,3,1,2,1,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,6,20,8,9,27,7,W,0,48900,42405.24781,32500,26453.33333
3616,W92RA,0,23,6,27,3,2,4,0,1,1,0,0,0,0,29,2,1,2,0,1,0,0,0,0,0,7,7,6,11,6,8,W,0,30300,25047.39336,12500,14621.71053
3617,W92RB,0,23,9,32,1,3,6,1,1,0,1,0,0,0,25,1,1,3,1,1,0,0,0,0,0,8,8,9,7,9,5,W,0,27800,22980.13245,17500,14517.54386
3618,W92RD,0,12,1,11,0,1,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2,3,5,2,3,3,W,0,22000,18787.12871,12500,11689.18919
3619,W92RE,0,15,5,20,1,2,3,0,0,0,1,0,0,0,17,1,0,2,1,1,0,0,0,0,0,4,5,7,5,5,4,W,0,34100,27993.19728,17500,16989.5288
3620,W92RF,0,12,3,12,1,1,1,0,0,0,0,0,0,0,14,1,0,2,1,1,0,0,0,0,0,2,3,5,4,4,3,W,0,30400,25696.72131,17500,15843.37349
3621,W93AA,0,63,21,87,4,3,9,1,2,1,1,1,0,0,89,6,0,12,5,2,3,1,1,0,0,21,28,25,21,32,18,W,0,43100,37139.9177,22500,22731.95876
3622,W93AB,0,46,14,48,2,4,8,1,1,1,1,0,0,0,44,4,1,6,2,0,2,1,0,0,0,11,17,10,8,17,9,W,0,34800,29927.08333,17500,18720.72072
3623,W93AE,0,13,6,16,1,1,2,0,0,1,0,0,0,0,19,1,1,4,1,0,1,1,0,0,0,3,6,4,4,7,3,W,0,33500,28383.45865,17500,17500
3624,W93AH,0,53,17,63,3,5,9,1,1,1,1,0,0,0,61,5,2,8,2,0,2,2,0,0,0,13,24,14,13,23,12,W,0,34300,29056.26134,17500,18143.71257
3625,W93AJ,0,40,9,44,2,2,5,1,1,1,0,0,0,0,41,3,0,4,2,1,1,0,0,0,0,10,14,13,9,15,10,W,0,33200,27715.73604,17500,16866.53772
3626,W93AL,0,70,15,104,8,3,6,2,1,0,0,0,0,0,96,8,2,9,3,1,1,1,1,0,0,32,37,21,24,38,17,W,0,38000,32895.54531,17500,20338.75339
3627,W93AN,0,9,3,12,1,1,2,1,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,2,3,4,2,3,4,W,0,51900,45952.38095,32500,28906.25
3628,W93AP,0,99,10,103,4,3,5,1,1,0,0,0,0,0,124,7,2,5,2,1,0,0,0,0,0,27,41,26,32,61,19,W,0,36600,31319.05299,17500,18974.93286
3629,W93AR,0,72,8,93,3,3,5,1,1,0,0,0,0,0,91,5,1,3,1,1,0,0,0,0,0,22,41,22,24,45,14,W,0,44700,39042.17926,22500,24269.84127
3630,W93AS,0,31,7,32,2,1,5,0,1,2,1,0,0,0,30,2,1,2,1,0,0,0,0,0,0,8,9,8,6,12,8,W,0,29700,25526.31579,17500,16327.43363
3631,W93AT,0,51,14,55,4,1,8,1,1,4,1,0,0,0,60,3,2,6,1,1,1,1,0,0,0,14,16,13,12,24,15,W,0,32000,27585.27828,17500,17463.45029
3632,W93AU,0,7,1,9,1,0,1,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,3,2,2,4,3,W,0,26900,22666.66667,17500,14150.9434
3633,W93AY,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,W,0,24900,21785.71429,17500,14062.5
3634,W93BA,0,76,18,92,1,2,9,4,1,1,1,0,0,0,95,4,5,9,2,2,0,0,0,0,0,14,31,37,23,32,27,W,0,31800,26544.02102,17500,16292.68293
3635,W93BB,0,71,16,69,2,2,8,1,2,1,2,0,0,0,78,8,4,8,2,1,1,0,0,0,0,14,28,17,18,31,13,W,0,34500,29393.93939,17500,18201.60367
3636,W93BD,0,67,19,74,3,6,10,0,1,2,1,0,0,0,71,6,2,9,2,0,3,2,0,0,0,16,28,17,14,29,13,W,0,35500,29822.53086,17500,18078.35821
3637,W93BE,0,70,18,74,3,2,9,1,2,1,1,1,1,0,71,5,0,9,4,2,2,1,0,0,0,17,24,21,17,24,16,W,0,35600,30487.98799,17500,19079.42238
3638,W93BG,0,7,0,9,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,4,2,1,3,1,W,0,31600,27236.84211,17500,17291.66667
3639,W93BH,0,10,3,17,1,1,2,0,0,1,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,3,8,3,5,5,3,W,0,30800,26846.84685,17500,17022.05882
3640,W93BJ,0,91,14,105,6,1,8,3,1,2,1,0,0,0,113,7,2,6,1,2,1,0,0,0,0,21,43,27,30,44,26,W,0,33800,28736.89727,17500,17951.59896
3641,W93BL,0,105,17,108,6,1,9,3,2,3,0,0,0,0,116,7,3,8,2,2,1,0,0,0,0,23,44,26,29,45,27,W,0,36200,30987.90323,17500,19336.60934
3642,W93BN,0,114,33,137,6,6,17,2,2,5,1,1,0,0,128,8,7,16,4,2,2,1,0,0,0,28,59,27,39,38,27,W,0,34200,29123.62405,17500,18120.16866
3643,W93BQ,0,63,19,79,6,1,12,1,2,7,1,0,0,0,81,5,3,7,1,1,1,1,0,0,0,20,24,17,16,31,22,W,0,37500,31347.90528,17500,18870.96774
3644,W93BW,0,12,1,12,1,1,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2,4,4,1,5,2,W,0,30200,25625,17500,16191.86047
3645,W93DA,0,114,19,100,7,1,5,1,1,2,0,0,0,0,106,5,4,14,3,2,3,1,1,0,0,14,45,29,17,48,22,W,0,35200,29626.00178,17500,18081.10065
3646,W93DB,0,69,15,80,5,6,11,2,0,1,1,1,0,0,67,5,0,4,1,2,0,1,0,0,0,15,30,19,15,30,13,W,0,34900,29850.85227,17500,18477.73767
3647,W93DD,0,84,11,81,4,1,7,2,1,1,1,0,1,0,85,5,2,4,1,1,0,0,0,0,0,16,34,20,24,33,19,W,0,32700,27671.56863,17500,16614.73088
3648,W93DE,0,93,20,114,9,6,12,2,2,2,0,0,0,0,109,12,2,8,3,1,2,0,0,0,0,32,40,21,33,37,19,W,0,34300,29000,17500,17743.90244
3649,W93DF,0,45,9,55,1,1,4,2,0,1,0,0,0,0,58,3,3,5,1,1,0,0,0,0,0,9,20,21,12,20,18,W,0,34700,28774.03846,17500,17005.49451
3650,W93DG,0,51,9,54,1,1,4,2,0,1,0,0,0,0,59,3,3,5,1,1,0,0,0,0,0,9,19,21,12,21,18,W,0,36900,31857.74947,17500,19630.93146
3651,W93DH,0,8,1,8,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,4,1,2,1,W,0,21800,18014.70588,12500,11265.82278
3652,W93DJ,0,36,19,69,8,5,12,1,3,2,1,0,0,0,54,8,1,7,2,2,1,1,0,0,0,16,12,21,12,16,11,W,0,31100,25621.30178,17500,15231.57895
3653,W93DL,0,34,13,48,6,4,8,1,2,1,0,0,0,0,41,6,1,5,2,1,1,0,0,0,0,10,8,16,10,11,9,W,0,36200,31080.24691,17500,19654.32099
3654,W93DN,0,7,1,10,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,2,4,2,2,2,W,0,26100,22391.30435,17500,14009.43396
3655,W93DP,0,25,7,37,3,2,4,1,1,0,0,0,0,0,32,4,1,3,1,0,1,0,0,0,0,10,13,7,9,10,6,W,0,27600,23422.61905,17500,15000
3656,W93DQ,0,57,10,53,2,1,5,1,2,0,1,0,0,0,62,7,3,5,1,1,0,0,0,0,0,10,22,14,15,25,10,W,0,34800,29777.01544,17500,18463.76812
3657,W93DR,0,28,15,56,6,4,9,1,2,2,0,0,0,0,47,7,1,6,2,2,1,0,0,0,0,13,10,18,11,13,10,W,0,32800,27388.0597,17500,16410.61453
3658,W93DS,0,27,9,42,2,1,4,1,1,0,1,0,0,0,49,5,2,5,1,1,1,0,0,0,0,7,18,11,11,20,8,W,0,37400,31504.23729,17500,18903.65449
3659,W93DT,0,6,1,9,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,2,4,2,2,2,W,0,42400,36847.82609,22500,22881.35593
3660,W93DW,0,17,3,18,1,1,2,1,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,4,5,6,4,5,4,W,0,21100,17915.25424,12500,11212.57485
3661,W93DY,0,61,14,69,3,2,8,1,2,1,1,1,0,0,77,7,2,6,2,1,1,0,0,0,0,16,27,15,16,35,13,W,0,44200,37750,22500,23521.12676
3662,W93EA,0,52,8,58,5,1,4,1,1,1,0,0,0,0,53,6,1,4,1,1,1,0,0,0,0,13,20,16,12,21,10,W,0,39000,33663.88309,22500,20845.72491
3663,W93EB,0,52,11,54,3,2,7,2,1,1,1,0,0,0,50,2,1,4,2,0,1,0,0,0,0,12,20,12,7,23,14,W,0,30000,24884.29752,17500,15007.04225
3664,W93ED,0,93,23,95,5,3,12,4,2,1,2,0,0,0,90,2,1,11,5,1,2,2,0,0,0,23,34,21,14,39,24,W,0,37300,32048.05492,17500,19932.03883
3665,W93EF,0,85,11,85,7,3,5,1,0,1,0,0,0,0,87,7,1,6,2,2,1,0,0,0,0,27,29,17,18,38,18,W,0,38900,33447.40177,22500,20775.2809
3666,W93EH,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,W,0,32400,28529.41176,17500,18333.33333
3667,W93EJ,0,33,6,40,3,3,5,1,0,1,0,0,0,0,31,2,0,1,0,1,0,0,0,0,0,8,15,9,7,14,7,W,0,28300,23620.68966,17500,14515.78947
3668,W93EL,0,86,19,101,7,7,13,3,0,1,1,1,0,0,82,6,1,6,1,2,1,1,0,0,0,20,37,24,18,35,17,W,0,34000,29060.40268,17500,18109.36052
3669,W93EN,0,59,8,51,4,1,2,0,0,1,0,0,0,0,55,3,2,6,1,1,2,0,0,0,0,6,23,16,9,25,12,W,0,33700,28739.63516,17500,17729.72973
3670,W93ER,0,21,2,18,1,1,2,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,4,5,6,4,5,4,W,0,28700,23893.28063,17500,14543.91892
3671,W93ES,0,25,5,26,1,1,3,1,0,1,0,0,0,0,22,2,1,2,0,0,1,0,0,0,0,7,8,7,5,8,5,W,0,22800,19087.67773,12500,11949.89107
3672,W93ET,0,14,0,17,1,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,5,7,4,3,7,5,W,0,29200,25377.35849,17500,16418.26923
3673,W93EU,0,31,11,38,3,1,6,2,1,1,1,0,0,0,41,3,1,5,1,2,1,0,0,0,0,8,11,10,11,12,10,W,0,33400,28322.78481,17500,17506.26566
3674,W93EW,0,13,5,23,1,1,3,1,1,0,0,0,0,0,24,3,1,2,1,0,0,0,0,0,0,4,9,6,6,9,4,W,0,45700,40625,32500,25000
3675,W93EX,0,32,6,38,2,2,4,1,0,1,0,0,0,0,33,3,1,2,0,0,1,0,0,0,0,9,12,11,9,10,9,W,0,39300,33597.1223,17500,20218.06854
3676,W93EY,0,47,8,49,2,1,4,1,1,1,0,0,0,0,56,5,2,4,2,0,0,0,0,0,0,12,19,12,11,26,10,W,0,40000,34342.10526,17500,21002.1322
3677,W93EZ,0,14,6,26,3,2,4,0,1,1,0,0,0,0,21,3,0,2,1,1,0,0,0,0,0,5,5,9,5,6,5,W,0,40700,34435.48387,22500,21250
3678,W93HD,0,6,0,9,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,4,2,1,4,1,W,0,32800,26600,12500,14805.19481
3679,W93HE,0,60,14,71,6,4,8,2,1,1,0,0,0,0,67,6,2,6,1,2,1,0,0,0,0,15,28,14,12,31,12,W,0,41700,35703.62473,22500,21960.27634
3680,W93HF,0,68,16,73,6,4,9,2,1,1,1,0,0,0,67,5,3,7,1,2,1,0,0,0,0,15,28,15,12,31,12,W,0,38000,32456.14035,17500,20034.29355
3681,W93HH,0,80,14,77,4,4,8,3,1,0,0,0,0,0,79,2,3,6,0,1,1,1,0,0,0,15,34,16,16,37,18,W,0,39300,32733.71105,17500,19925.28736
3682,W93HJ,0,29,7,33,3,2,5,1,1,1,0,0,0,0,31,3,1,2,0,1,0,0,0,0,0,6,12,7,5,15,6,W,0,37700,32939.0681,22500,20645.16129
3683,W93HL,0,72,14,77,4,4,8,3,1,0,0,0,0,0,74,2,4,6,0,1,1,0,0,0,0,15,33,17,14,36,16,W,0,40900,34441.86047,22500,21239.72603
3684,W93HN,0,72,18,67,4,3,9,3,1,1,1,0,0,0,69,2,2,9,3,1,1,2,0,0,0,15,23,16,13,27,18,W,0,36600,30176.47059,17500,17791.66667
3685,W93HP,0,23,4,30,2,1,3,1,0,1,0,0,0,0,30,3,1,1,0,0,0,0,0,0,0,8,8,9,7,12,7,W,0,36500,31628.95928,17500,19786.82171
3686,W93HR,0,79,24,86,8,8,15,2,2,3,0,0,0,0,82,3,2,9,2,1,2,2,0,0,0,15,29,19,13,39,18,W,0,46300,40341.29693,32500,25172.93233
3687,W93HS,0,24,8,20,0,1,3,1,1,0,0,0,0,0,26,1,1,5,1,0,1,2,0,0,0,4,8,5,6,9,5,W,0,36000,29957.26496,17500,18222.99652
3688,W93HT,0,11,2,12,1,1,2,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,2,4,3,2,7,3,W,0,46300,37848.10127,22500,22700
3689,W93HU,0,25,8,26,3,2,4,1,0,1,0,0,0,0,27,1,1,4,1,0,1,1,0,0,0,4,8,7,5,11,6,W,0,43900,38049.45055,17500,22476.85185
3690,W93HX,0,58,16,60,6,6,12,2,1,3,0,0,0,0,52,2,2,4,1,0,1,0,0,0,0,10,20,12,7,27,12,W,0,40700,34882.12181,17500,21276.40845
3691,W93HZ,0,14,4,17,2,2,3,0,0,1,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,2,6,4,2,7,3,W,0,42900,37281.5534,17500,22032.52033
3692,W93JA,0,20,3,18,2,1,1,0,0,0,0,0,0,0,19,2,1,2,0,1,0,0,0,0,0,3,7,5,4,8,3,W,0,48600,42905.40541,32500,26847.13376
3693,W93JE,0,17,1,21,1,0,1,0,0,1,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,6,7,6,6,10,4,W,0,42300,37222.22222,22500,23726.70807
3694,W93JF,0,85,18,84,4,3,9,2,2,1,1,0,0,0,100,9,3,9,3,1,1,1,0,0,0,21,31,19,19,45,18,W,0,42500,36158.73016,17500,21693.95466
3695,W93JH,0,23,5,33,2,1,3,0,1,1,0,0,0,0,29,2,1,2,1,0,0,0,0,0,0,6,15,7,9,9,7,W,0,26400,22090.301,17500,13850.41551
3696,W93JJ,0,21,4,25,1,1,2,0,0,1,0,0,0,0,22,1,1,2,1,0,0,0,0,0,0,5,11,6,7,7,5,W,0,34800,29507.38916,17500,17780
3697,W93JL,0,42,9,55,4,3,6,1,1,1,0,0,0,0,50,5,1,3,1,0,1,0,0,0,0,15,19,11,13,19,10,W,0,30500,25570.77626,17500,16030.15075
3698,W93JN,0,24,10,35,1,2,5,2,1,0,0,0,0,0,40,2,1,5,1,0,1,2,0,0,0,8,13,8,8,16,9,W,0,33900,29470.33898,17500,17816.90141
3699,W93JP,0,15,0,16,1,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,4,6,5,4,8,4,W,0,32800,28170.73171,17500,17914.57286
3700,W93JQ,0,11,2,12,1,0,1,0,1,0,0,0,0,0,13,2,1,1,0,0,0,0,0,0,0,2,5,3,3,5,2,W,0,27800,22748.0916,12500,13772.45509
3701,W93JR,0,52,4,51,4,1,3,1,0,1,0,0,0,0,53,6,1,1,0,0,0,0,0,0,0,15,16,13,12,23,11,W,0,40700,34314.60674,17500,20626.22309
3702,W93JS,0,114,18,125,5,2,7,2,1,0,1,1,0,0,122,6,4,11,4,1,1,1,0,0,0,29,59,25,11,71,23,W,0,48600,42491.08205,32500,26580.39648
3703,W93JT,0,46,6,48,2,1,2,1,0,0,0,0,0,0,63,3,2,4,1,1,0,0,0,0,0,10,23,11,4,30,22,W,0,45800,40470.08547,32500,25465.11628
3704,W93JU,0,46,15,46,1,2,5,2,1,0,0,0,0,0,51,3,2,10,1,1,2,4,0,0,0,11,17,12,9,19,10,W,0,32600,27822.41015,17500,17141.65261
3705,W93JW,0,83,16,101,9,3,8,1,1,2,1,0,0,0,102,11,0,8,2,2,2,1,1,0,0,20,36,28,23,38,22,W,0,43500,37349.20635,22500,22720.68511
3706,W93JX,0,63,20,57,1,3,8,3,2,0,0,0,0,0,65,3,2,12,1,1,3,5,0,0,0,12,22,14,14,23,13,W,0,31200,25688,17500,15847.55404
3707,W93LF,0,44,16,49,3,2,7,1,1,2,1,0,0,0,55,3,1,9,2,3,2,1,0,0,0,13,13,13,14,16,13,W,0,29800,24475.13812,17500,15188.08777
3708,W93LL,0,73,30,90,6,3,15,3,3,3,2,1,0,0,102,6,1,15,3,6,4,1,0,0,0,22,23,24,26,30,25,W,0,29600,23805.46075,17500,14579.75167
3709,W93LP,0,53,13,52,6,2,8,1,2,2,1,0,0,0,48,3,0,5,2,1,1,1,0,0,0,15,15,8,13,18,9,W,0,29800,24117.17496,17500,14605.08701
3710,W93LQ,0,10,1,9,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,4,2,1,3,2,W,0,42700,37941.17647,32500,24301.07527
3711,W93LR,0,30,5,32,3,1,4,1,1,1,0,0,0,0,35,4,0,1,0,1,0,0,0,0,0,8,9,8,9,13,8,W,0,38300,32528.73563,17500,19538.46154
3712,W93LU,0,55,18,71,9,2,11,2,3,2,1,1,0,0,66,5,1,7,2,2,1,1,0,0,0,18,21,12,20,22,12,W,0,36500,30960,17500,18958.99054
3713,W93LW,0,39,12,56,3,3,7,1,1,1,0,1,0,0,53,4,2,5,1,0,1,1,0,0,0,13,17,16,14,16,14,W,0,37800,32151.33531,17500,19176.47059
3714,W93LX,0,75,31,114,15,3,18,3,5,4,2,1,0,0,108,7,1,13,4,3,3,2,0,0,0,29,34,18,32,36,20,W,0,34900,29416.34241,17500,18270.27027
3715,W93LY,0,28,7,39,3,2,5,1,1,1,0,0,0,0,42,4,1,2,0,1,0,0,0,0,0,11,12,8,11,17,8,W,0,46400,40598.08612,32500,25425.53191
3716,W93LZ,0,38,14,28,2,2,7,2,1,1,1,0,0,0,32,5,2,7,2,1,1,1,0,0,0,5,8,6,8,6,6,W,0,25100,20143.80531,12500,12377.67584
3717,W93NA,0,66,7,80,4,2,5,1,1,1,0,0,0,0,70,3,1,2,1,0,0,0,0,0,0,22,32,17,15,32,18,W,0,35200,29687.98752,17500,18001.26103
3718,W93NE,0,33,18,44,3,4,10,2,2,1,1,0,0,0,41,2,2,8,2,2,1,1,0,0,0,8,7,16,9,9,13,W,0,23500,19123.13433,12500,11818.93688
3719,W93NF,0,35,9,54,5,3,5,1,1,0,0,0,0,0,49,4,1,4,0,1,0,2,0,0,0,8,20,16,8,25,8,W,0,37300,31333.33333,17500,19120.60302
3720,W93NG,0,66,5,66,4,1,3,1,1,0,0,0,0,0,55,2,1,2,1,0,0,0,0,0,0,19,26,14,12,25,14,W,0,48900,41906.77966,32500,25869.56522
3721,W93NH,0,124,28,141,7,4,13,2,2,2,2,1,0,0,147,15,4,15,3,3,1,3,1,0,0,29,57,35,31,50,36,W,0,33900,28645.49839,17500,17552.98651
3722,W93NJ,0,86,18,86,7,5,10,2,2,0,1,0,0,0,86,5,2,8,1,1,1,3,0,0,0,16,33,20,14,41,18,W,0,34400,28908.57143,17500,17865.0647
3723,W93NL,0,7,0,8,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,4,3,2,4,2,W,0,34000,28975.90361,22500,19193.54839
3724,W93NN,0,33,4,34,2,1,3,1,1,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,8,14,7,7,15,8,W,0,30400,25604.22961,17500,15725.27473
3725,W93NQ,0,94,19,128,10,7,14,1,2,2,1,1,0,0,110,4,2,5,0,2,1,0,0,0,0,31,38,35,28,46,27,W,0,43200,37102.73973,22500,22794.95991
3726,W93NW,0,60,4,56,4,2,2,0,0,0,0,0,0,0,52,7,1,2,1,0,0,0,0,0,0,18,20,12,13,17,13,W,0,31000,26928.35366,17500,17028.01462
3727,W93NX,0,30,5,41,2,1,3,1,1,0,0,0,0,0,35,1,1,2,1,0,0,0,0,0,0,11,16,9,7,15,10,W,0,30500,25319.86532,17500,15539.56835
3728,W93NZ,0,16,2,13,1,1,1,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,2,5,4,2,7,4,W,0,29600,25482.95455,17500,16266.09442
3729,W93PE,0,65,17,80,6,3,12,2,2,2,1,1,1,0,84,9,1,5,1,2,0,1,0,0,0,21,23,18,21,33,16,W,0,38500,32534.48276,17500,19830.50847
